@attribute Weighted_avg_F_measure numeric
@attribute Weighted_avg_area_under_ROC numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Summary string

@data

communities.data,2,2,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20091208.0655,1794,200,164,36,0,82,18,0,0.415205,0.180356,0.424028,58.875277,108.085518,140.29955,389.312354,-249.012804,0.701498,1.946562,-1.245064,42.500826,0.212504,6101.998656,0.888889,144,0.473684,18,0.526316,20,0.111111,18,0.888889,0.888889,0.888889,0.707602,0.82,0.404795,0.595205,0.18,0.82,0.82,0.82,0.707602,0.001,0.736,0,0.578125,1603353,1598407,238725,?
communities.data,2,3,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20091208.0655,1794,200,169,31,0,84.5,15.5,0,0.433687,0.155384,0.393482,50.7234,100.299129,140.29955,335.263513,-194.963963,0.701498,1.676318,-0.97482,56.061662,0.280308,8048.977447,0.938272,152,0.552632,21,0.447368,17,0.061728,10,0.878613,0.938272,0.907463,0.69282,0.845,0.45936,0.54064,0.155,0.831306,0.845,0.834429,0.69282,0.001,0.564,0,0.53125,1603353,1598407,238725,?
communities.data,2,4,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20091208.0655,1794,200,170,30,0,85,15,0,0.522293,0.15039,0.387083,49.093024,98.668144,140.29955,324.453745,-184.154195,0.701498,1.622269,-0.920771,58.77383,0.293869,8438.373206,0.901235,146,0.368421,14,0.631579,24,0.098765,16,0.9125,0.901235,0.906832,0.766407,0.85,0.317186,0.682814,0.15,0.853125,0.85,0.851457,0.766407,0.001,0.592,0,0.5625,1603353,1598407,238725,?
communities.data,2,5,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20091208.0655,1795,199,164,35,0,82.41206,17.58794,0,0.387046,0.17624,0.419147,57.958966,107.734316,137.88723,378.529816,-240.642586,0.692901,1.90216,-1.209259,42.894933,0.215552,6150.151402,0.907407,147,0.540541,20,0.459459,17,0.092593,15,0.88024,0.907407,0.893617,0.683433,0.824121,0.457254,0.542746,0.175879,0.815352,0.824121,0.819085,0.683433,0.001,0.651,0,0.625,1604206,1599260,237872,?
communities.data,2,6,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20091208.0655,1795,199,175,24,0,87.939698,12.060302,0,0.584262,0.121025,0.347087,39.800807,89.212525,137.88723,259.613528,-121.726298,0.692901,1.304591,-0.61169,72.699429,0.365324,10423.433893,0.938272,152,0.378378,14,0.621622,23,0.061728,10,0.915663,0.938272,0.926829,0.779947,0.879397,0.319504,0.680496,0.120603,0.875001,0.879397,0.876687,0.779947,0,0.634,0,0.53125,1604206,1599260,237872,?
communities.data,2,7,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20091208.0655,1795,199,164,35,0,82.41206,17.58794,0,0.41288,0.17624,0.419147,57.958966,107.734316,137.88723,378.529816,-240.642586,0.692901,1.90216,-1.209259,42.894933,0.215552,6150.151402,0.895062,145,0.486486,18,0.513514,19,0.104938,17,0.889571,0.895062,0.892308,0.704288,0.824121,0.415545,0.584455,0.175879,0.822303,0.824121,0.823187,0.704288,0.001,0.724,0,0.578125,1604206,1599260,237872,?
communities.data,2,8,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20091208.0655,1795,199,170,29,0,85.427136,14.572864,0,0.52357,0.146123,0.381532,48.054516,98.066147,137.88723,313.666386,-175.779156,0.692901,1.576213,-0.883312,59.151931,0.297246,8481.032761,0.907407,147,0.378378,14,0.621622,23,0.092593,15,0.913043,0.907407,0.910217,0.764515,0.854271,0.325242,0.674758,0.145729,0.855818,0.854271,0.855017,0.764515,0,0.736,0,0.53125,1604206,1599260,237872,?
communities.data,2,9,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20091208.0655,1795,199,173,26,0,86.934673,13.065327,0,0.559209,0.131064,0.361259,43.102291,92.855331,137.88723,281.234671,-143.347442,0.692901,1.41324,-0.720339,67.28043,0.338093,9646.47344,0.925926,150,0.378378,14,0.621622,23,0.074074,12,0.914634,0.925926,0.920245,0.773774,0.869347,0.321799,0.678201,0.130653,0.866759,0.869347,0.867933,0.773774,0,0.606,0,0.578125,1604206,1599260,237872,?
communities.data,2,10,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20091208.0655,1795,199,160,39,0,80.40201,19.59799,0,0.345781,0.196318,0.44245,64.561933,113.724046,137.88723,421.772102,-283.884873,0.692901,2.119458,-1.426557,32.056934,0.16109,4596.230496,0.882716,143,0.540541,20,0.459459,17,0.117284,19,0.877301,0.882716,0.88,0.671088,0.80402,0.461845,0.538155,0.19598,0.801985,0.80402,0.802979,0.671088,0.002,0.534,0,0.5,1604206,1599260,237872,?
communities.data,3,1,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20091208.0655,1794,200,164,36,0,82,18,0,0.403183,0.180356,0.424028,58.875277,108.085518,140.29955,389.312354,-249.012804,0.701498,1.946562,-1.245064,42.500826,0.212504,6101.998656,0.895062,145,0.5,19,0.5,19,0.104938,17,0.884146,0.895062,0.889571,0.697531,0.82,0.424938,0.575062,0.18,0.816436,0.82,0.81812,0.697531,0,0.597,0,0.578125,1603353,1598407,238725,?
communities.data,3,2,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20091208.0655,1794,200,171,29,0,85.5,14.5,0,0.524122,0.145395,0.380577,47.462649,97.009741,140.29955,313.643977,-173.344427,0.701498,1.56822,-0.866722,61.485997,0.30743,8827.768964,0.91358,148,0.394737,15,0.605263,23,0.08642,14,0.907975,0.91358,0.910769,0.759422,0.855,0.336157,0.663843,0.145,0.853568,0.855,0.854256,0.759422,0.001,0.623,0,0.5625,1603353,1598407,238725,?
communities.data,3,3,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20091208.0655,1794,200,175,25,0,87.5,12.5,0,0.58124,0.125418,0.353357,40.941147,90.071299,140.29955,270.404904,-130.105354,0.701498,1.352025,-0.650527,72.334666,0.361673,10385.351997,0.932099,151,0.368421,14,0.631579,24,0.067901,11,0.915152,0.932099,0.923547,0.781839,0.875,0.311322,0.688678,0.125,0.871558,0.875,0.873005,0.781839,0,0.588,0,0.59375,1603353,1598407,238725,?
communities.data,3,4,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20091208.0655,1794,200,168,32,0,84,16,0,0.469496,0.160379,0.399778,52.353775,101.904014,140.29955,346.073281,-205.773731,0.701498,1.730366,-1.028869,53.349495,0.266747,7659.581689,0.907407,147,0.447368,17,0.552632,21,0.092593,15,0.896341,0.907407,0.90184,0.730019,0.84,0.379961,0.620039,0.16,0.83687,0.84,0.838329,0.730019,0,0.743,0,0.5625,1603353,1598407,238725,?
communities.data,3,5,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20091208.0655,1795,199,164,35,0,82.41206,17.58794,0,0.436625,0.17624,0.419147,57.958966,107.734316,137.88723,378.529816,-240.642586,0.692901,1.90216,-1.209259,42.894933,0.215552,6150.151402,0.882716,143,0.432432,16,0.567568,21,0.117284,19,0.899371,0.882716,0.890966,0.725142,0.824121,0.373837,0.626163,0.175879,0.829764,0.824121,0.826725,0.725142,0.001,0.593,0,0.578125,1604206,1599260,237872,?
communities.data,3,6,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20091208.0655,1795,199,171,28,0,85.929648,14.070352,0,0.492901,0.141103,0.374896,46.403774,96.360523,137.88723,302.855814,-164.968585,0.692901,1.521889,-0.828988,61.86143,0.310861,8869.512987,0.938272,152,0.486486,18,0.513514,19,0.061728,10,0.894118,0.938272,0.915663,0.725893,0.859296,0.407511,0.592489,0.140704,0.849691,0.859296,0.852464,0.725893,0,0.585,0,0.578125,1604206,1599260,237872,?
communities.data,3,7,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20091208.0655,1795,199,169,30,0,84.924623,15.075377,0,0.502002,0.151142,0.388054,49.705258,99.74261,137.88723,324.476958,-186.589728,0.692901,1.630537,-0.937637,56.442431,0.28363,8092.552534,0.907407,147,0.405405,15,0.594595,22,0.092593,15,0.907407,0.907407,0.907407,0.751001,0.849246,0.347244,0.652756,0.150754,0.849246,0.849246,0.849246,0.751001,0.001,0.575,0,0.5,1604206,1599260,237872,?
communities.data,3,8,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20091208.0655,1795,199,161,38,0,80.904523,19.095477,0,0.355768,0.191299,0.436741,62.911191,112.256579,137.88723,410.961531,-273.074301,0.692901,2.065133,-1.372233,34.766434,0.174706,4984.710722,0.888889,144,0.540541,20,0.459459,17,0.111111,18,0.878049,0.888889,0.883436,0.674174,0.809045,0.460697,0.539303,0.190955,0.805102,0.809045,0.806979,0.674174,0,0.638,0,0.53125,1604206,1599260,237872,?
communities.data,3,9,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20091208.0655,1795,199,171,28,0,85.929648,14.070352,0,0.525302,0.141103,0.374896,46.403774,96.360523,137.88723,302.855814,-164.968585,0.692901,1.521889,-0.828988,61.86143,0.310861,8869.512987,0.919753,149,0.405405,15,0.594595,22,0.080247,13,0.908537,0.919753,0.91411,0.757174,0.859296,0.344949,0.655051,0.140704,0.856483,0.859296,0.857774,0.757174,0,1.08,0,0.59375,1604206,1599260,237872,?
communities.data,3,10,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20091208.0655,1795,199,168,31,0,84.422111,15.577889,0,0.501011,0.156162,0.394469,51.355999,101.391356,137.88723,335.287529,-197.4003,0.692901,1.684862,-0.991961,53.732931,0.270015,7704.072308,0.895062,145,0.378378,14,0.621622,23,0.104938,17,0.91195,0.895062,0.903427,0.758342,0.844221,0.327538,0.672462,0.155779,0.849301,0.844221,0.846528,0.758342,0.001,1.366,0,0.5625,1604206,1599260,237872,?
communities.data,4,1,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20091208.0655,1794,200,161,39,0,80.5,19.5,0,0.396845,0.19534,0.441342,63.766404,112.498966,140.29955,421.741658,-281.442108,0.701498,2.108708,-1.407211,34.364324,0.171822,4933.811381,0.864198,140,0.447368,17,0.552632,21,0.135802,22,0.89172,0.864198,0.877743,0.708415,0.805,0.388171,0.611829,0.195,0.815084,0.805,0.80949,0.708415,0.008,0.729,0,0.515625,1603353,1598407,238725,?
communities.data,4,2,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20091208.0655,1794,200,166,34,0,83,17,0,0.43634,0.170367,0.412081,55.614526,105.040248,140.29955,367.692818,-227.393268,0.701498,1.838464,-1.136966,47.92516,0.239626,6880.790173,0.901235,146,0.473684,18,0.526316,20,0.098765,16,0.890244,0.901235,0.895706,0.713775,0.83,0.40245,0.59755,0.17,0.826653,0.83,0.828224,0.713775,0.001,0.825,0,0.703125,1603353,1598407,238725,?
communities.data,4,3,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20091208.0655,1794,200,161,39,0,80.5,19.5,0,0.385052,0.19534,0.441342,63.766404,112.498966,140.29955,421.741658,-281.442108,0.701498,2.108708,-1.407211,34.364324,0.171822,4933.811381,0.87037,141,0.473684,18,0.526316,20,0.12963,21,0.886792,0.87037,0.878505,0.698343,0.805,0.408314,0.591686,0.195,0.810985,0.805,0.807791,0.698343,0,0.628,0,0.5625,1603353,1598407,238725,?
communities.data,4,4,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20091208.0655,1794,200,161,39,0,80.5,19.5,0,0.346734,0.19534,0.441342,63.766404,112.498966,140.29955,421.741658,-281.442108,0.701498,2.108708,-1.407211,34.364324,0.171822,4933.811381,0.888889,144,0.552632,21,0.447368,17,0.111111,18,0.872727,0.888889,0.880734,0.668129,0.805,0.468743,0.531257,0.195,0.799195,0.805,0.801888,0.668129,0,0.564,0,0.53125,1603353,1598407,238725,?
communities.data,4,5,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20091208.0655,1795,199,177,22,0,88.944724,11.055276,0,0.627023,0.110986,0.33231,36.499324,85.4145,137.88723,237.992385,-100.105155,0.692901,1.195942,-0.503041,78.118428,0.392555,11200.394346,0.938272,152,0.324324,12,0.675676,25,0.061728,10,0.926829,0.938272,0.932515,0.806974,0.889447,0.2755,0.7245,0.110553,0.887311,0.889447,0.888251,0.806974,0.001,0.573,0,0.5625,1604206,1599260,237872,?
communities.data,4,6,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20091208.0655,1795,199,166,33,0,83.417085,16.582915,0,0.40907,0.166201,0.406995,54.657483,104.610922,137.88723,356.908673,-219.021443,0.692901,1.793511,-1.10061,48.313932,0.242784,6927.111855,0.919753,149,0.540541,20,0.459459,17,0.080247,13,0.881657,0.919753,0.900302,0.689606,0.834171,0.454958,0.545042,0.165829,0.823091,0.834171,0.827262,0.689606,0,0.589,0,0.5625,1604206,1599260,237872,?
communities.data,4,7,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20091208.0655,1795,199,171,28,0,85.929648,14.070352,0,0.492901,0.141103,0.374896,46.403774,96.360523,137.88723,302.855814,-164.968585,0.692901,1.521889,-0.828988,61.86143,0.310861,8869.512987,0.938272,152,0.486486,18,0.513514,19,0.061728,10,0.894118,0.938272,0.915663,0.725893,0.859296,0.407511,0.592489,0.140704,0.849691,0.859296,0.852464,0.725893,0.001,0.553,0,0.546875,1604206,1599260,237872,?
communities.data,4,8,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20091208.0655,1795,199,167,32,0,83.919598,16.080402,0,0.457488,0.161182,0.400781,53.006741,103.013718,137.88723,346.098101,-208.210871,0.692901,1.739186,-1.046286,51.023432,0.256399,7315.592081,0.907407,147,0.459459,17,0.540541,20,0.092593,15,0.896341,0.907407,0.90184,0.723974,0.839196,0.391248,0.608752,0.160804,0.835931,0.839196,0.837456,0.723974,0,0.585,0,0.5625,1604206,1599260,237872,?
communities.data,4,9,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20091208.0655,1795,199,174,25,0,87.437186,12.562814,0,0.580629,0.126045,0.354244,41.451549,91.052148,137.88723,270.4241,-132.53687,0.692901,1.358915,-0.666014,69.989929,0.351708,10034.953667,0.925926,150,0.351351,13,0.648649,24,0.074074,12,0.920245,0.925926,0.923077,0.787287,0.874372,0.299797,0.700203,0.125628,0.873098,0.874372,0.873705,0.787287,0,0.611,0,0.53125,1604206,1599260,237872,?
communities.data,4,10,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20091208.0655,1795,199,168,31,0,84.422111,15.577889,0,0.404709,0.156162,0.394469,51.355999,101.391356,137.88723,335.287529,-197.4003,0.692901,1.684862,-0.991961,53.732931,0.270015,7704.072308,0.944444,153,0.594595,22,0.405405,15,0.055556,9,0.874286,0.944444,0.908012,0.674925,0.844221,0.494371,0.505629,0.155779,0.827936,0.844221,0.830626,0.674925,0,0.66,0,0.546875,1604206,1599260,237872,?
communities.data,5,1,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20091208.0655,1794,200,172,28,0,86,14,0,0.545159,0.140401,0.373958,45.832273,95.32249,140.29955,302.834209,-162.534659,0.701498,1.514171,-0.812673,64.198164,0.320991,9217.164722,0.91358,148,0.368421,14,0.631579,24,0.08642,14,0.91358,0.91358,0.91358,0.77258,0.86,0.314841,0.685159,0.14,0.86,0.86,0.86,0.77258,0,0.839,0,0.546875,1603353,1598407,238725,?
communities.data,5,2,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20091208.0655,1794,200,164,36,0,82,18,0,0.426752,0.180356,0.424028,58.875277,108.085518,140.29955,389.312354,-249.012804,0.701498,1.946562,-1.245064,42.500826,0.212504,6101.998656,0.882716,143,0.447368,17,0.552632,21,0.117284,19,0.89375,0.882716,0.888199,0.717674,0.82,0.384652,0.615348,0.18,0.823687,0.82,0.821749,0.717674,0.003,0.665,0,0.578125,1603353,1598407,238725,?
communities.data,5,3,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20091208.0655,1794,200,168,32,0,84,16,0,0.458362,0.160379,0.399778,52.353775,101.904014,140.29955,346.073281,-205.773731,0.701498,1.730366,-1.028869,53.349495,0.266747,7659.581689,0.91358,148,0.473684,18,0.526316,20,0.08642,14,0.891566,0.91358,0.902439,0.719948,0.84,0.400104,0.599896,0.16,0.833933,0.84,0.836531,0.719948,0,0.981,0,0.578125,1603353,1598407,238725,?
communities.data,5,4,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20091208.0655,1794,200,172,28,0,86,14,0,0.545159,0.140401,0.373958,45.832273,95.32249,140.29955,302.834209,-162.534659,0.701498,1.514171,-0.812673,64.198164,0.320991,9217.164722,0.91358,148,0.368421,14,0.631579,24,0.08642,14,0.91358,0.91358,0.91358,0.77258,0.86,0.314841,0.685159,0.14,0.86,0.86,0.86,0.77258,0,0.923,0,0.578125,1603353,1598407,238725,?
communities.data,5,5,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20091208.0655,1795,199,168,31,0,84.422111,15.577889,0,0.47998,0.156162,0.394469,51.355999,101.391356,137.88723,335.287529,-197.4003,0.692901,1.684862,-0.991961,53.732931,0.270015,7704.072308,0.907407,147,0.432432,16,0.567568,21,0.092593,15,0.90184,0.907407,0.904615,0.737487,0.844221,0.369246,0.630754,0.155779,0.842621,0.844221,0.843394,0.737487,0,1.061,0,0.5,1604206,1599260,237872,?
communities.data,5,6,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20091208.0655,1795,199,165,34,0,82.914573,17.085427,0,0.423582,0.171221,0.413116,56.308224,106.184104,137.88723,367.719244,-229.832015,0.692901,1.847835,-1.154935,45.604432,0.229168,6538.631628,0.901235,146,0.486486,18,0.513514,19,0.098765,16,0.890244,0.901235,0.895706,0.707374,0.829146,0.414398,0.585602,0.170854,0.825654,0.829146,0.827297,0.707374,0,0.685,0,0.609375,1604206,1599260,237872,?
communities.data,5,7,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20091208.0655,1795,199,164,35,0,82.41206,17.58794,0,0.387046,0.17624,0.419147,57.958966,107.734316,137.88723,378.529816,-240.642586,0.692901,1.90216,-1.209259,42.894933,0.215552,6150.151402,0.907407,147,0.540541,20,0.459459,17,0.092593,15,0.88024,0.907407,0.893617,0.683433,0.824121,0.457254,0.542746,0.175879,0.815352,0.824121,0.819085,0.683433,0.014,0.596,0.015625,0.53125,1604206,1599260,237872,?
communities.data,5,8,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20091208.0655,1795,199,169,30,0,84.924623,15.075377,0,0.491395,0.151142,0.388054,49.705258,99.74261,137.88723,324.476958,-186.589728,0.692901,1.630537,-0.937637,56.442431,0.28363,8092.552534,0.91358,148,0.432432,16,0.567568,21,0.08642,14,0.902439,0.91358,0.907975,0.740574,0.849246,0.368098,0.631902,0.150754,0.846207,0.849246,0.847615,0.740574,0,0.744,0,0.546875,1604206,1599260,237872,?
communities.data,5,9,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20091208.0655,1795,199,169,30,0,84.924623,15.075377,0,0.45668,0.151142,0.388054,49.705258,99.74261,137.88723,324.476958,-186.589728,0.692901,1.630537,-0.937637,56.442431,0.28363,8092.552534,0.932099,151,0.513514,19,0.486486,18,0.067901,11,0.888235,0.932099,0.909639,0.709293,0.849246,0.430661,0.569339,0.150754,0.838491,0.849246,0.841926,0.709293,0,0.654,0,0.65625,1604206,1599260,237872,?
communities.data,5,10,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20091208.0655,1795,199,170,29,0,85.427136,14.572864,0,0.492124,0.146123,0.381532,48.054516,98.066147,137.88723,313.666386,-175.779156,0.692901,1.576213,-0.883312,59.151931,0.297246,8481.032761,0.925926,150,0.459459,17,0.540541,20,0.074074,12,0.898204,0.925926,0.911854,0.733233,0.854271,0.387805,0.612195,0.145729,0.847407,0.854271,0.850099,0.733233,0,0.68,0,0.625,1604206,1599260,237872,?
communities.data,6,1,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20091208.0655,1794,200,173,27,0,86.5,13.5,0,0.547739,0.135406,0.367219,44.201898,93.604831,140.29955,292.024441,-151.724891,0.701498,1.460122,-0.758624,66.910332,0.334552,9606.56048,0.925926,150,0.394737,15,0.605263,23,0.074074,12,0.909091,0.925926,0.917431,0.765595,0.865,0.333811,0.666189,0.135,0.861221,0.865,0.862845,0.765595,0,0.815,0,0.609375,1603353,1598407,238725,?
communities.data,6,2,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20091208.0655,1794,200,160,40,0,80,20,0,0.33687,0.200334,0.446965,65.396779,113.932129,140.29955,432.551426,-292.251876,0.701498,2.162757,-1.461259,31.652157,0.158261,4544.415623,0.882716,143,0.552632,21,0.447368,17,0.117284,19,0.871951,0.882716,0.877301,0.665042,0.8,0.469916,0.530084,0.2,0.796003,0.8,0.797911,0.665042,0.003,0.628,0,0.5625,1603353,1598407,238725,?
communities.data,6,3,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20091208.0655,1794,200,168,32,0,84,16,0,0.480182,0.160379,0.399778,52.353775,101.904014,140.29955,346.073281,-205.773731,0.701498,1.730366,-1.028869,53.349495,0.266747,7659.581689,0.901235,146,0.421053,16,0.578947,22,0.098765,16,0.901235,0.901235,0.901235,0.740091,0.84,0.359818,0.640182,0.16,0.84,0.84,0.84,0.740091,0.001,0.603,0,0.5625,1603353,1598407,238725,?
communities.data,6,4,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20091208.0655,1794,200,177,23,0,88.5,11.5,0,0.598043,0.115429,0.338928,37.680396,86.393364,140.29955,248.785368,-108.485818,0.701498,1.243927,-0.542429,77.759001,0.388795,11164.143513,0.950617,154,0.394737,15,0.605263,23,0.049383,8,0.911243,0.950617,0.930514,0.77794,0.885,0.32912,0.67088,0.115,0.879074,0.885,0.880383,0.77794,0.001,0.598,0,0.546875,1603353,1598407,238725,?
