@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Summary {'Number of leaves: 3\nSize of the tree: 5\n','Number of leaves: 6\nSize of the tree: 11\n','Number of leaves: 8\nSize of the tree: 15\n','Number of leaves: 11\nSize of the tree: 21\n','Number of leaves: 2\nSize of the tree: 3\n','Number of leaves: 4\nSize of the tree: 7\n','Number of leaves: 5\nSize of the tree: 9\n','Number of leaves: 17\nSize of the tree: 33\n','Number of leaves: 10\nSize of the tree: 19\n','Number of leaves: 16\nSize of the tree: 31\n','Number of leaves: 7\nSize of the tree: 13\n','Number of leaves: 9\nSize of the tree: 17\n','Number of leaves: 20\nSize of the tree: 39\n','Number of leaves: 12\nSize of the tree: 23\n','Number of leaves: 23\nSize of the tree: 45\n','Number of leaves: 224\nSize of the tree: 447\n','Number of leaves: 71\nSize of the tree: 141\n','Number of leaves: 22\nSize of the tree: 43\n','Number of leaves: 318\nSize of the tree: 635\n','Number of leaves: 15\nSize of the tree: 29\n','Number of leaves: 146\nSize of the tree: 291\n','Number of leaves: 24\nSize of the tree: 47\n','Number of leaves: 38\nSize of the tree: 75\n','Number of leaves: 21\nSize of the tree: 41\n','Number of leaves: 57\nSize of the tree: 113\n','Number of leaves: 19\nSize of the tree: 37\n','Number of leaves: 58\nSize of the tree: 115\n','Number of leaves: 232\nSize of the tree: 463\n','Number of leaves: 14\nSize of the tree: 27\n','Number of leaves: 34\nSize of the tree: 67\n','Number of leaves: 166\nSize of the tree: 331\n','Number of leaves: 36\nSize of the tree: 71\n','Number of leaves: 472\nSize of the tree: 943\n','Number of leaves: 69\nSize of the tree: 137\n','Number of leaves: 238\nSize of the tree: 475\n','Number of leaves: 18\nSize of the tree: 35\n','Number of leaves: 63\nSize of the tree: 125\n','Number of leaves: 30\nSize of the tree: 59\n','Number of leaves: 79\nSize of the tree: 157\n','Number of leaves: 213\nSize of the tree: 425\n','Number of leaves: 31\nSize of the tree: 61\n','Number of leaves: 26\nSize of the tree: 51\n','Number of leaves: 73\nSize of the tree: 145\n','Number of leaves: 29\nSize of the tree: 57\n','Number of leaves: 188\nSize of the tree: 375\n','Number of leaves: 363\nSize of the tree: 725\n','Number of leaves: 94\nSize of the tree: 187\n','Number of leaves: 49\nSize of the tree: 97\n','Number of leaves: 56\nSize of the tree: 111\n','Number of leaves: 13\nSize of the tree: 25\n','Number of leaves: 28\nSize of the tree: 55\n','Number of leaves: 25\nSize of the tree: 49\n','Number of leaves: 61\nSize of the tree: 121\n','Number of leaves: 223\nSize of the tree: 445\n','Number of leaves: 100\nSize of the tree: 199\n','Number of leaves: 137\nSize of the tree: 273\n','Number of leaves: 311\nSize of the tree: 621\n','Number of leaves: 108\nSize of the tree: 215\n','Number of leaves: 186\nSize of the tree: 371\n','Number of leaves: 55\nSize of the tree: 109\n','Number of leaves: 59\nSize of the tree: 117\n','Number of leaves: 39\nSize of the tree: 77\n','Number of leaves: 35\nSize of the tree: 69\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumPredictionLeaves numeric
@attribute measureNodesExpanded numeric
@attribute measureExamplesProcessed numeric
@attribute measureNumRules numeric
@attribute measureOutOfBagError numeric

@data

communities.data,6,2,weka.classifiers.trees.RandomTree,'-K 0 -M 1.0 -S 1',8934314652175299374,20091208.0251,1794,200,177,23,0,88.5,11.5,0,0.644293,0.121688,0.288141,39.723667,73.447687,140.29955,7562.853437,-7422.553887,0.701498,37.814267,-37.112769,76.395867,0.381979,10968.433387,0.91358,148,0.236842,9,0.763158,29,0.08642,14,0.942675,0.91358,0.9279,0.86168,0.885,0.208262,0.791738,0.115,0.891706,0.885,0.887648,0.86168,0.046,0.001,0.046875,0,769845,1598407,238725,?,?,?,?,?,?,?,?
communities.data,6,3,weka.classifiers.trees.RandomTree,'-K 0 -M 1.0 -S 1',8934314652175299374,20091208.0251,1794,200,165,35,0,82.5,17.5,0,0.448124,0.185115,0.400896,60.428707,102.189037,140.29955,25812.370495,-25672.070945,0.701498,129.061852,-128.360355,41.047689,0.205238,5893.366555,0.882716,143,0.421053,16,0.578947,22,0.117284,19,0.899371,0.882716,0.890966,0.756417,0.825,0.363337,0.636663,0.175,0.830442,0.825,0.827505,0.756417,0.045,0,0.046875,0,1102923,1598407,238725,?,?,?,?,?,?,?,?
communities.data,6,4,weka.classifiers.trees.RandomTree,'-K 0 -M 1.0 -S 1',8934314652175299374,20091208.0251,1794,200,169,31,0,84.5,15.5,0,0.469723,0.178802,0.373009,58.367959,95.080741,140.29955,20444.449691,-20304.150141,0.701498,102.222248,-101.520751,48.536282,0.242681,6968.531199,0.919753,149,0.473684,18,0.526316,20,0.080247,13,0.892216,0.919753,0.905775,0.757878,0.845,0.398931,0.601069,0.155,0.837846,0.845,0.84072,0.757878,0.046,0,0.03125,0,1097608,1598407,238725,?,?,?,?,?,?,?,?
communities.data,6,5,weka.classifiers.trees.RandomTree,'-K 0 -M 1.0 -S 1',8934314652175299374,20091208.0251,1795,199,169,30,0,84.924623,15.075377,0,0.512175,0.164413,0.372765,54.069479,95.812725,137.88723,23651.52902,-23513.64179,0.692901,118.851905,-118.159004,50.73407,0.254945,7274.104219,0.901235,146,0.378378,14,0.621622,23,0.098765,16,0.9125,0.901235,0.906832,0.766767,0.849246,0.32639,0.67361,0.150754,0.85249,0.849246,0.850762,0.766767,0.043,0,0.046875,0,876701,1599260,237872,?,?,?,?,?,?,?,?
communities.data,6,6,weka.classifiers.trees.RandomTree,'-K 0 -M 1.0 -S 1',8934314652175299374,20091208.0251,1795,199,173,26,0,86.934673,13.065327,0,0.549617,0.147491,0.331814,48.504297,85.287019,137.88723,12930.984689,-12793.09746,0.692901,64.979823,-64.286922,60.991939,0.306492,8744.847823,0.932099,151,0.405405,15,0.594595,22,0.067901,11,0.909639,0.932099,0.920732,0.834751,0.869347,0.342653,0.657347,0.130653,0.864463,0.869347,0.86641,0.834751,0.047,0,0.046875,0,1100413,1599260,237872,?,?,?,?,?,?,?,?
communities.data,6,7,weka.classifiers.trees.RandomTree,'-K 0 -M 1.0 -S 1',8934314652175299374,20091208.0251,1795,199,169,30,0,84.924623,15.075377,0,0.521941,0.181592,0.388744,59.718904,99.919913,137.88723,27944.024552,-27806.137322,0.692901,140.422234,-139.729333,41.57689,0.208929,5961.174208,0.895062,145,0.351351,13,0.648649,24,0.104938,17,0.917722,0.895062,0.90625,0.75317,0.849246,0.305536,0.694464,0.150754,0.855927,0.849246,0.85217,0.75317,0.052,0.001,0.03125,0,987732,1599260,237872,?,?,?,?,?,?,?,?
communities.data,6,8,weka.classifiers.trees.RandomTree,'-K 0 -M 1.0 -S 1',8934314652175299374,20091208.0251,1795,199,161,38,0,80.904523,19.095477,0,0.449556,0.195261,0.400695,64.214177,102.991618,137.88723,25807.362936,-25669.475706,0.692901,129.685241,-128.99234,32.517214,0.163403,4662.224085,0.839506,136,0.324324,12,0.675676,25,0.160494,26,0.918919,0.839506,0.877419,0.753253,0.809045,0.293863,0.706137,0.190955,0.839207,0.809045,0.819923,0.753253,0.043,0,0.03125,0,654739,1599260,237872,?,?,?,?,?,?,?,?
communities.data,6,9,weka.classifiers.trees.RandomTree,'-K 0 -M 1.0 -S 1',8934314652175299374,20091208.0251,1795,199,173,26,0,86.934673,13.065327,0,0.529123,0.155728,0.344201,51.213147,88.470958,137.88723,16149.510398,-16011.623168,0.692901,81.153319,-80.460418,57.476853,0.288828,8240.864942,0.944444,153,0.459459,17,0.540541,20,0.055556,9,0.9,0.944444,0.921687,0.812479,0.869347,0.384362,0.615638,0.130653,0.860891,0.869347,0.863002,0.812479,0.048,0,0.046875,0,1329105,1599260,237872,?,?,?,?,?,?,?,?
communities.data,6,10,weka.classifiers.trees.RandomTree,'-K 0 -M 1.0 -S 1',8934314652175299374,20091208.0251,1795,199,171,28,0,85.929648,14.070352,0,0.504182,0.144988,0.36577,47.681389,94.014791,137.88723,25788.343579,-25650.45635,0.692901,129.589666,-128.896766,62.214851,0.312637,8920.185482,0.932099,151,0.459459,17,0.540541,20,0.067901,11,0.89881,0.932099,0.915152,0.767434,0.859296,0.386657,0.613343,0.140704,0.851649,0.859296,0.854368,0.767434,0.053,0,0.046875,0,1103903,1599260,237872,?,?,?,?,?,?,?,?
communities.data,7,1,weka.classifiers.trees.RandomTree,'-K 0 -M 1.0 -S 1',8934314652175299374,20091208.0251,1794,200,169,31,0,84.5,15.5,0,0.480737,0.159094,0.377343,51.934395,96.185484,140.29955,25794.972155,-25654.672605,0.701498,128.974861,-128.273363,54.101603,0.270508,7767.564588,0.91358,148,0.447368,17,0.552632,21,0.08642,14,0.89697,0.91358,0.905199,0.791017,0.845,0.378788,0.621212,0.155,0.840545,0.845,0.842526,0.791017,0.051,0,0.046875,0,987572,1598407,238725,?,?,?,?,?,?,?,?
communities.data,7,2,weka.classifiers.trees.RandomTree,'-K 0 -M 1.0 -S 1',8934314652175299374,20091208.0251,1794,200,162,38,0,81,19,0,0.281392,0.190762,0.392841,62.272226,100.135973,140.29955,23664.48033,-23524.18078,0.701498,118.322402,-117.620904,38.526999,0.192635,5531.46183,0.925926,150,0.684211,26,0.315789,12,0.074074,12,0.852273,0.925926,0.887574,0.773067,0.81,0.568285,0.431715,0.19,0.785341,0.81,0.792483,0.773067,0.047,0.001,0.046875,0,1100303,1598407,238725,?,?,?,?,?,?,?,?
communities.data,7,3,weka.classifiers.trees.RandomTree,'-K 0 -M 1.0 -S 1',8934314652175299374,20091208.0251,1794,200,167,33,0,83.5,16.5,0,0.423279,0.187554,0.346529,61.224766,88.330817,140.29955,10800.981005,-10660.681455,0.701498,54.004905,-53.303407,43.677202,0.218386,6270.895345,0.919753,149,0.526316,20,0.473684,18,0.080247,13,0.881657,0.919753,0.900302,0.824561,0.835,0.441563,0.558437,0.165,0.824465,0.835,0.828375,0.824561,0.19,0,0.03125,0,770615,1598407,238725,?,?,?,?,?,?,?,?
communities.data,7,4,weka.classifiers.trees.RandomTree,'-K 0 -M 1.0 -S 1',8934314652175299374,20091208.0251,1794,200,161,39,0,80.5,19.5,0,0.216553,0.214866,0.417117,70.14048,106.323874,140.29955,22625.209964,-22484.910414,0.701498,113.12605,-112.424552,29.561825,0.147809,4244.299028,0.938272,152,0.763158,29,0.236842,9,0.061728,10,0.839779,0.938272,0.886297,0.534763,0.805,0.629886,0.370114,0.195,0.770221,0.805,0.777901,0.534763,0.046,0.001,0.03125,0.015625,784970,1598407,238725,?,?,?,?,?,?,?,?
communities.data,7,5,weka.classifiers.trees.RandomTree,'-K 0 -M 1.0 -S 1',8934314652175299374,20091208.0251,1795,199,173,26,0,86.934673,13.065327,0,0.529123,0.171936,0.324153,56.543658,83.317857,137.88723,9716.605895,-9578.718665,0.692901,48.827165,-48.134265,41.553321,0.208811,5957.794991,0.944444,153,0.459459,17,0.540541,20,0.055556,9,0.9,0.944444,0.921687,0.833667,0.869347,0.384362,0.615638,0.130653,0.860891,0.869347,0.863002,0.833667,0.045,0.001,0.03125,0,874676,1599260,237872,?,?,?,?,?,?,?,?
communities.data,7,6,weka.classifiers.trees.RandomTree,'-K 0 -M 1.0 -S 1',8934314652175299374,20091208.0251,1795,199,169,30,0,84.924623,15.075377,0,0.502002,0.169569,0.382316,55.765167,98.26766,137.88723,23657.844803,-23519.957573,0.692901,118.883642,-118.190742,44.86487,0.225452,6432.595331,0.907407,147,0.405405,15,0.594595,22,0.092593,15,0.907407,0.907407,0.907407,0.809643,0.849246,0.347244,0.652756,0.150754,0.849246,0.849246,0.849246,0.809643,0.05,0,0.046875,0,1100973,1599260,237872,?,?,?,?,?,?,?,?
communities.data,7,7,weka.classifiers.trees.RandomTree,'-K 0 -M 1.0 -S 1',8934314652175299374,20091208.0251,1795,199,167,32,0,83.919598,16.080402,0,0.500079,0.163007,0.367428,53.607193,94.440955,137.88723,22581.229978,-22443.342748,0.692901,113.473517,-112.780617,51.16281,0.2571,7335.575812,0.882716,143,0.351351,13,0.648649,24,0.117284,19,0.916667,0.882716,0.899371,0.764848,0.839196,0.307831,0.692169,0.160804,0.850006,0.839196,0.843709,0.764848,0.046,0,0.046875,0,1102608,1599260,237872,?,?,?,?,?,?,?,?
communities.data,7,8,weka.classifiers.trees.RandomTree,'-K 0 -M 1.0 -S 1',8934314652175299374,20091208.0251,1795,199,176,23,0,88.442211,11.557789,0,0.58814,0.121011,0.330595,39.796137,84.973773,137.88723,20416.756179,-20278.868949,0.692901,102.596765,-101.903864,71.806516,0.360837,10295.410613,0.950617,154,0.405405,15,0.594595,22,0.049383,8,0.911243,0.950617,0.930514,0.815482,0.884422,0.33921,0.66079,0.115578,0.878164,0.884422,0.879607,0.815482,0.045,0,0.046875,0,988502,1599260,237872,?,?,?,?,?,?,?,?
communities.data,7,9,weka.classifiers.trees.RandomTree,'-K 0 -M 1.0 -S 1',8934314652175299374,20091208.0251,1795,199,157,42,0,78.894472,21.105528,0,0.356483,0.195737,0.397026,64.370894,102.048599,137.88723,24735.705753,-24597.818524,0.692901,124.300029,-123.607128,28.834157,0.144895,4134.1581,0.845679,137,0.459459,17,0.540541,20,0.154321,25,0.88961,0.845679,0.867089,0.729563,0.788945,0.402725,0.597275,0.211055,0.806841,0.788945,0.796569,0.729563,0.045,0,0.046875,0,428627,1599260,237872,?,?,?,?,?,?,?,?
communities.data,7,10,weka.classifiers.trees.RandomTree,'-K 0 -M 1.0 -S 1',8934314652175299374,20091208.0251,1795,199,173,26,0,86.934673,13.065327,0,0.468679,0.167394,0.307319,55.049891,78.990952,137.88723,4359.47903,-4221.591801,0.692901,21.90693,-21.214029,52.160039,0.262111,7478.555492,0.975309,158,0.594595,22,0.405405,15,0.024691,4,0.877778,0.975309,0.923977,0.88697,0.869347,0.488633,0.511367,0.130653,0.861359,0.869347,0.851787,0.88697,0.031,0.001,0.03125,0,541828,1599260,237872,?,?,?,?,?,?,?,?
communities.data,8,1,weka.classifiers.trees.RandomTree,'-K 0 -M 1.0 -S 1',8934314652175299374,20091208.0251,1794,200,171,29,0,85.5,14.5,0,0.533612,0.165026,0.371276,53.870882,94.638922,140.29955,22584.832984,-22444.533434,0.701498,112.924165,-112.222667,53.280338,0.266402,7649.652562,0.907407,147,0.368421,14,0.631579,24,0.092593,15,0.913043,0.907407,0.910217,0.781027,0.855,0.316014,0.683986,0.145,0.856488,0.855,0.855717,0.781027,0.05,0.001,0.046875,0,1213614,1598407,238725,?,?,?,?,?,?,?,?
communities.data,8,2,weka.classifiers.trees.RandomTree,'-K 0 -M 1.0 -S 1',8934314652175299374,20091208.0251,1794,200,160,40,0,80,20,0,0.068901,0.307692,0.419557,100.442652,106.945795,140.29955,11927.165996,-11786.866446,0.701498,59.63583,-58.934332,-2.658177,-0.013291,-381.644226,0.969136,157,0.921053,35,0.078947,3,0.030864,5,0.817708,0.969136,0.887006,0.484487,0.8,0.751917,0.248083,0.2,0.733594,0.8,0.743257,0.484487,0.027,0,0,0,228420,1598407,238725,?,?,?,?,?,?,?,?
communities.data,8,3,weka.classifiers.trees.RandomTree,'-K 0 -M 1.0 -S 1',8934314652175299374,20091208.0251,1794,200,168,32,0,84,16,0,0.500312,0.173368,0.390481,56.593858,99.534394,140.29955,26875.936807,-26735.637257,0.701498,134.379684,-133.678186,48.97232,0.244862,7031.134664,0.888889,144,0.368421,14,0.631579,24,0.111111,18,0.911392,0.888889,0.9,0.733512,0.84,0.319532,0.680468,0.16,0.846799,0.84,0.843,0.733512,0.053,0.001,0.046875,0,888276,1598407,238725,?,?,?,?,?,?,?,?
communities.data,8,4,weka.classifiers.trees.RandomTree,'-K 0 -M 1.0 -S 1',8934314652175299374,20091208.0251,1794,200,170,30,0,85,15,0,0.557261,0.153068,0.366785,49.967202,93.494209,140.29955,24717.805488,-24577.505938,0.701498,123.589027,-122.88753,57.606266,0.288031,8270.741775,0.876543,142,0.263158,10,0.736842,28,0.123457,20,0.934211,0.876543,0.904459,0.81782,0.85,0.236615,0.763385,0.15,0.867544,0.85,0.856332,0.81782,0.043,0.001,0.03125,0,652344,1598407,238725,?,?,?,?,?,?,?,?
communities.data,8,5,weka.classifiers.trees.RandomTree,'-K 0 -M 1.0 -S 1',8934314652175299374,20091208.0251,1795,199,161,38,0,80.904523,19.095477,0,0.134585,0.292846,0.408865,96.306341,105.091629,137.88723,10848.367639,-10710.480409,0.692901,54.51441,-53.82151,2.465952,0.012392,353.561136,0.962963,156,0.864865,32,0.135135,5,0.037037,6,0.829787,0.962963,0.891429,0.550384,0.809045,0.710947,0.289053,0.190955,0.760019,0.809045,0.764421,0.550384,0.024,0,0.03125,0,228835,1599260,237872,?,?,?,?,?,?,?,?
communities.data,8,6,weka.classifiers.trees.RandomTree,'-K 0 -M 1.0 -S 1',8934314652175299374,20091208.0251,1795,199,175,24,0,87.939698,12.060302,0,0.544622,0.17414,0.339246,57.26824,87.197156,137.88723,14016.948504,-13879.061274,0.692901,70.436927,-69.744027,56.708696,0.284968,8130.728881,0.962963,156,0.486486,18,0.513514,19,0.037037,6,0.896552,0.962963,0.928571,0.670838,0.879397,0.402921,0.597079,0.120603,0.871163,0.879397,0.869879,0.670838,0.038,0,0.046875,0,450592,1599260,237872,?,?,?,?,?,?,?,?
communities.data,8,7,weka.classifiers.trees.RandomTree,'-K 0 -M 1.0 -S 1',8934314652175299374,20091208.0251,1795,199,171,28,0,85.929648,14.070352,0,0.442131,0.185894,0.349221,61.133733,89.761104,137.88723,10804.443502,-10666.556273,0.692901,54.293686,-53.600785,47.765586,0.240028,6848.49154,0.962963,156,0.594595,22,0.405405,15,0.037037,6,0.876404,0.962963,0.917647,0.771271,0.859296,0.490928,0.509072,0.140704,0.846262,0.859296,0.8432,0.771271,0.046,0,0.03125,0,550188,1599260,237872,?,?,?,?,?,?,?,?
communities.data,8,8,weka.classifiers.trees.RandomTree,'-K 0 -M 1.0 -S 1',8934314652175299374,20091208.0251,1795,199,164,35,0,82.41206,17.58794,0,0.141501,0.196947,0.352297,64.768663,90.551894,137.88723,10802.846593,-10664.959363,0.692901,54.285661,-53.592761,30.416768,0.152848,4361.068303,0.987654,160,0.891892,33,0.108108,4,0.012346,2,0.829016,0.987654,0.901408,0.763764,0.824121,0.728358,0.271642,0.175879,0.79883,0.824121,0.768401,0.763764,0.037,0.001,0.03125,0.015625,770500,1599260,237872,?,?,?,?,?,?,?,?
communities.data,8,9,weka.classifiers.trees.RandomTree,'-K 0 -M 1.0 -S 1',8934314652175299374,20091208.0251,1795,199,163,36,0,81.909548,18.090452,0,0.348016,0.195418,0.390092,64.265706,100.26639,137.88723,21525.363322,-21387.476092,0.692901,108.167655,-107.474754,35.728263,0.179539,5122.615072,0.91358,148,0.594595,22,0.405405,15,0.08642,14,0.870588,0.91358,0.891566,0.768101,0.819095,0.50011,0.49989,0.180905,0.804891,0.819095,0.810311,0.768101,0.048,0,0.046875,0,652649,1599260,237872,?,?,?,?,?,?,?,?
communities.data,8,10,weka.classifiers.trees.RandomTree,'-K 0 -M 1.0 -S 1',8934314652175299374,20091208.0251,1795,199,168,31,0,84.422111,15.577889,0,0.468785,0.157359,0.381005,51.74977,97.930673,137.88723,26865.553308,-26727.666079,0.692901,135.00278,-134.30988,52.607136,0.264357,7542.659021,0.91358,148,0.459459,17,0.540541,20,0.08642,14,0.89697,0.91358,0.905199,0.758008,0.844221,0.3901,0.6099,0.155779,0.839567,0.844221,0.841645,0.758008,0.046,0.001,0.046875,0,878331,1599260,237872,?,?,?,?,?,?,?,?
communities.data,9,1,weka.classifiers.trees.RandomTree,'-K 0 -M 1.0 -S 1',8934314652175299374,20091208.0251,1794,200,170,30,0,85,15,0,0.432678,0.189909,0.359021,61.99362,91.514979,140.29955,12949.936709,-12809.637159,0.701498,64.749684,-64.048186,36.718486,0.183592,5271.807028,0.950617,154,0.578947,22,0.421053,16,0.049383,8,0.875,0.950617,0.911243,0.790611,0.85,0.47833,0.52167,0.15,0.835417,0.85,0.836171,0.790611,0.048,0.001,0.03125,0.015625,881406,1598407,238725,?,?,?,?,?,?,?,?
communities.data,9,2,weka.classifiers.trees.RandomTree,'-K 0 -M 1.0 -S 1',8934314652175299374,20091208.0251,1794,200,165,35,0,82.5,17.5,0,0.4013,0.17926,0.400834,58.517522,102.173306,140.29955,30089.009628,-29948.710078,0.701498,150.445048,-149.74355,44.149658,0.220748,6338.727448,0.907407,147,0.526316,20,0.473684,18,0.092593,15,0.88024,0.907407,0.893617,0.757229,0.825,0.443908,0.556092,0.175,0.81663,0.825,0.820168,0.757229,0.053,0,0.046875,0,878626,1598407,238725,?,?,?,?,?,?,?,?
communities.data,9,3,weka.classifiers.trees.RandomTree,'-K 0 -M 1.0 -S 1',8934314652175299374,20091208.0251,1794,200,168,32,0,84,16,0,0.349064,0.198509,0.369555,64.801059,94.200262,140.29955,14025.10872,-13884.80917,0.701498,70.125544,-69.424046,34.61358,0.173068,4969.597985,0.962963,156,0.684211,26,0.315789,12,0.037037,6,0.857143,0.962963,0.906977,0.754873,0.84,0.561248,0.438752,0.16,0.820952,0.84,0.81608,0.754873,0.041,0,0.046875,0,882441,1598407,238725,?,?,?,?,?,?,?,?
communities.data,9,4,weka.classifiers.trees.RandomTree,'-K 0 -M 1.0 -S 1',8934314652175299374,20091208.0251,1794,200,170,30,0,85,15,0,0.531543,0.17075,0.376108,55.739261,95.870491,140.29955,24726.262837,-24585.963287,0.701498,123.631314,-122.929816,47.895687,0.239478,6876.558527,0.895062,145,0.342105,13,0.657895,25,0.104938,17,0.917722,0.895062,0.90625,0.799626,0.85,0.297044,0.702956,0.15,0.85645,0.85,0.852813,0.799626,0.047,0.001,0.046875,0,989152,1598407,238725,?,?,?,?,?,?,?,?
communities.data,9,5,weka.classifiers.trees.RandomTree,'-K 0 -M 1.0 -S 1',8934314652175299374,20091208.0251,1795,199,173,26,0,86.934673,13.065327,0,0.549617,0.153637,0.347499,50.525671,89.318582,137.88723,18296.38795,-18158.50072,0.692901,91.941648,-91.248747,59.856845,0.300788,8582.101289,0.932099,151,0.405405,15,0.594595,22,0.067901,11,0.909639,0.932099,0.920732,0.751752,0.869347,0.342653,0.657347,0.130653,0.864463,0.869347,0.86641,0.751752,0.048,0.001,0.03125,0,1004942,1599260,237872,?,?,?,?,?,?,?,?
communities.data,9,6,weka.classifiers.trees.RandomTree,'-K 0 -M 1.0 -S 1',8934314652175299374,20091208.0251,1795,199,163,36,0,81.909548,18.090452,0,0.448414,0.166889,0.37437,54.883685,96.225372,137.88723,20441.724433,-20303.837204,0.692901,102.722233,-102.029333,45.684551,0.229571,6550.11887,0.864198,140,0.378378,14,0.621622,23,0.135802,22,0.909091,0.864198,0.886076,0.77661,0.819095,0.333276,0.666724,0.180905,0.835095,0.819095,0.82563,0.77661,0.048,0,0.03125,0,989032,1599260,237872,?,?,?,?,?,?,?,?
communities.data,9,7,weka.classifiers.trees.RandomTree,'-K 0 -M 1.0 -S 1',8934314652175299374,20091208.0251,1795,199,170,29,0,85.427136,14.572864,0,0.503057,0.166519,0.365682,54.762017,93.992035,137.88723,23651.008795,-23513.121565,0.692901,118.84929,-118.15639,51.717533,0.259887,7415.110383,0.919753,149,0.432432,16,0.567568,21,0.080247,13,0.90303,0.919753,0.911315,0.675592,0.854271,0.366951,0.633049,0.145729,0.849969,0.854271,0.851861,0.675592,0.054,0.001,0.03125,0,1450506,1599260,237872,?,?,?,?,?,?,?,?
communities.data,9,8,weka.classifiers.trees.RandomTree,'-K 0 -M 1.0 -S 1',8934314652175299374,20091208.0251,1795,199,168,31,0,84.422111,15.577889,0,0.418732,0.163585,0.370598,53.797279,95.255835,137.88723,20442.828514,-20304.941285,0.692901,102.727781,-102.034881,51.124358,0.256906,7330.062617,0.938272,152,0.567568,21,0.432432,16,0.061728,10,0.878613,0.938272,0.907463,0.798382,0.844221,0.473517,0.526483,0.155779,0.829671,0.844221,0.833179,0.798382,0.048,0,0.046875,0,542368,1599260,237872,?,?,?,?,?,?,?,?
communities.data,9,9,weka.classifiers.trees.RandomTree,'-K 0 -M 1.0 -S 1',8934314652175299374,20091208.0251,1795,199,169,30,0,84.924623,15.075377,0,0.45668,0.183446,0.368783,60.328763,94.789114,137.88723,19370.524545,-19232.637315,0.692901,97.339319,-96.646419,37.928738,0.190597,5438.112809,0.932099,151,0.513514,19,0.486486,18,0.067901,11,0.888235,0.932099,0.909639,0.774858,0.849246,0.430661,0.569339,0.150754,0.838491,0.849246,0.841926,0.774858,0.041,0,0.03125,0,765100,1599260,237872,?,?,?,?,?,?,?,?
communities.data,9,10,weka.classifiers.trees.RandomTree,'-K 0 -M 1.0 -S 1',8934314652175299374,20091208.0251,1795,199,163,36,0,81.909548,18.090452,0,0.426329,0.190576,0.407656,62.673649,104.780798,137.88723,27958.99963,-27821.112401,0.692901,140.497486,-139.804585,35.325664,0.177516,5064.891547,0.876543,142,0.432432,16,0.567568,21,0.123457,20,0.898734,0.876543,0.8875,0.689022,0.819095,0.374985,0.625015,0.180905,0.826865,0.819095,0.822603,0.689022,0.052,0,0.0625,0,1007502,1599260,237872,?,?,?,?,?,?,?,?
communities.data,10,1,weka.classifiers.trees.RandomTree,'-K 0 -M 1.0 -S 1',8934314652175299374,20091208.0251,1794,200,162,38,0,81,19,0,0.089166,0.297692,0.401823,97.178266,102.425354,140.29955,6565.313504,-6425.013954,0.701498,32.826568,-32.12507,2.769371,0.013847,397.608739,0.981481,159,0.921053,35,0.078947,3,0.018519,3,0.819588,0.981481,0.893258,0.525585,0.81,0.749571,0.250429,0.19,0.758866,0.81,0.749448,0.525585,0.024,0.001,0,0,229120,1598407,238725,?,?,?,?,?,?,?,?
communities.data,10,2,weka.classifiers.trees.RandomTree,'-K 0 -M 1.0 -S 1',8934314652175299374,20091208.0251,1794,200,168,32,0,84,16,0,0.480182,0.159609,0.393741,52.102538,100.365398,140.29955,30088.607276,-29948.307726,0.701498,150.443036,-149.741539,54.382358,0.271912,7807.873585,0.901235,146,0.421053,16,0.578947,22,0.098765,16,0.901235,0.901235,0.901235,0.749513,0.84,0.359818,0.640182,0.16,0.84,0.84,0.84,0.749513,0.056,0.001,0.0625,0,885046,1598407,238725,?,?,?,?,?,?,?,?
communities.data,10,3,weka.classifiers.trees.RandomTree,'-K 0 -M 1.0 -S 1',8934314652175299374,20091208.0251,1794,200,161,39,0,80.5,19.5,0,0.021576,0.266506,0.384621,86.997759,98.040581,140.29955,6544.682435,-6404.382885,0.701498,32.723412,-32.021914,-10.668966,-0.053345,-1531.78243,0.987654,160,0.973684,37,0.026316,1,0.012346,2,0.812183,0.987654,0.891365,0.695663,0.805,0.79103,0.20897,0.195,0.721201,0.805,0.731274,0.695663,0.032,0,0.015625,0,550978,1598407,238725,?,?,?,?,?,?,?,?
communities.data,10,4,weka.classifiers.trees.RandomTree,'-K 0 -M 1.0 -S 1',8934314652175299374,20091208.0251,1794,200,176,24,0,88,12,0,0.546142,0.160525,0.328935,52.401696,83.845989,140.29955,14002.360331,-13862.060781,0.701498,70.011802,-69.310304,58.054671,0.290273,8335.120968,0.969136,157,0.5,19,0.5,19,0.030864,5,0.892045,0.969136,0.928994,0.807911,0.88,0.410864,0.589136,0.12,0.872973,0.88,0.868937,0.807911,0.036,0,0.046875,0,655069,1598407,238725,?,?,?,?,?,?,?,?
